epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,4623.64,0.90575,0.42185,0.88908,0.99939,1,0.995,0.73291,1.03021,0.44319,0.86945,0.000330233,0.000330233,0.000330233
83,4650.19,0.90051,0.41332,0.88851,0.99962,1,0.995,0.75071,0.99774,0.42868,0.86371,0.000313729,0.000313729,0.000313729
84,4675.19,0.88439,0.4074,0.87971,0.99944,1,0.995,0.74479,1.01178,0.42098,0.86424,0.000297226,0.000297226,0.000297226
85,4700.42,0.88348,0.40911,0.87891,0.99945,1,0.995,0.72827,1.07527,0.44849,0.8764,0.000280723,0.000280723,0.000280723
86,4725.44,0.88532,0.41697,0.87601,0.99942,1,0.995,0.729,1.02819,0.43485,0.8703,0.00026422,0.00026422,0.00026422
87,4751.26,0.86506,0.39505,0.88088,0.99946,1,0.995,0.71561,1.07814,0.43532,0.87583,0.000247716,0.000247716,0.000247716
88,4776.15,0.89477,0.40543,0.88037,0.99947,1,0.995,0.73211,1.03785,0.42999,0.87391,0.000231213,0.000231213,0.000231213
89,4801.15,0.8734,0.39817,0.88215,0.9994,1,0.995,0.74946,0.96545,0.41599,0.85662,0.00021471,0.00021471,0.00021471
90,4826.05,0.90815,0.40899,0.87869,0.99937,1,0.995,0.73576,1.00328,0.42563,0.86206,0.000198206,0.000198206,0.000198206
91,4850.52,0.87688,0.38918,0.89675,0.99936,1,0.995,0.72899,1.02582,0.4272,0.87141,0.000181703,0.000181703,0.000181703
92,4874.78,0.8764,0.39233,0.89432,0.99934,1,0.995,0.71995,1.03831,0.42653,0.8763,0.0001652,0.0001652,0.0001652
93,4899.36,0.89503,0.39017,0.90192,0.99933,1,0.995,0.73199,1.00735,0.42343,0.86274,0.000148696,0.000148696,0.000148696
94,4923.89,0.86804,0.38491,0.89179,0.99938,1,0.995,0.73033,1.00918,0.43253,0.85865,0.000132193,0.000132193,0.000132193
95,4948.17,0.87352,0.38611,0.90023,0.99941,1,0.995,0.72979,1.005,0.43087,0.85936,0.00011569,0.00011569,0.00011569
96,4972.4,0.86161,0.37858,0.89924,0.99941,1,0.995,0.73128,1.01868,0.42606,0.86286,9.91865e-05,9.91865e-05,9.91865e-05
97,4996.45,0.8621,0.38093,0.89874,0.99938,1,0.995,0.73613,1.0031,0.41616,0.86202,8.26832e-05,8.26832e-05,8.26832e-05
98,5020.63,0.85849,0.37963,0.90097,0.99941,1,0.995,0.73605,0.99723,0.41223,0.85999,6.61799e-05,6.61799e-05,6.61799e-05
99,5044.66,0.86582,0.37769,0.89157,0.99943,1,0.995,0.73872,0.99909,0.41183,0.86008,4.96766e-05,4.96766e-05,4.96766e-05
100,5069.23,0.84807,0.37603,0.87983,0.99941,1,0.995,0.74389,0.99376,0.41267,0.8606,3.31733e-05,3.31733e-05,3.31733e-05
